fold_id,model,n_train,train_positive,n_validation,validation_positive,roc_auc,pr_auc,brier,fixed_threshold,fixed_tss,fixed_hss,fixed_precision,fixed_recall,fixed_f1,selected_threshold,selected_tss,selected_hss,selected_precision,selected_recall,selected_f1,fit_seconds
cycle24_forward_validate_2013,logistic_regression,15203,383,7586,291,0.9296717376916355,0.45395074174598454,0.09018004900700788,0.5,0.692961097018388,0.30303384245855053,0.21942110177404295,0.8075601374570447,0.34508076358296624,0.3791985193812432,0.7155407012758822,0.23155640523247456,0.1668806161745828,0.8934707903780069,0.28123309897241755,1.782060146331787
cycle24_forward_validate_2013,random_forest,15203,383,7586,291,0.9351137270973625,0.48544884900649593,0.026593950504388383,0.5,0.19368300558919752,0.3024542282712561,0.7808219178082192,0.1958762886597938,0.3131868131868132,0.011856383752133564,0.7573638207217201,0.23126325947702445,0.16526946107784432,0.9484536082474226,0.28148903620601734,5.141547441482544
cycle24_forward_validate_2014,logistic_regression,22963,674,7102,399,0.9230524468713182,0.47034113935885324,0.09456425891967768,0.5,0.7099559281614449,0.3850432611573878,0.29596412556053814,0.8270676691729323,0.43593130779392336,0.4452144017003961,0.7376437513296893,0.3722233846712325,0.28165584415584416,0.8696741854636592,0.42550582464745557,2.3729031085968018
cycle24_forward_validate_2014,random_forest,22963,674,7102,399,0.8385296375355815,0.33564062926870203,0.04570528893500965,0.5,0.13566625799168963,0.20106952167998027,0.4715447154471545,0.14536340852130325,0.2222222222222222,0.003884626770987524,0.527379540900588,0.14312636755076458,0.1303698169592828,0.87468671679198,0.2269180754226268,8.0348219871521
cycle24_forward_validate_2015,logistic_regression,30187,1096,6649,347,0.954897900762486,0.6188866020934262,0.07416699690503273,0.5,0.8162739608760587,0.4550523093097277,0.34086021505376346,0.9135446685878963,0.4964761158966327,0.4922253512250495,0.8175690074145072,0.4520002760762486,0.3379383634431456,0.9164265129682997,0.4937888198757764,2.7991154193878174
cycle24_forward_validate_2015,random_forest,30187,1096,6649,347,0.9334304008516577,0.42709904799741055,0.039010825212371945,0.5,0.1050670524978576,0.1701779068695183,0.5757575757575758,0.10951008645533142,0.18401937046004843,0.029606318781344867,0.7662436425195971,0.3803870642014705,0.28296703296703296,0.8904899135446686,0.4294649061848506,12.495475053787231
