path,size_mb,explicit_goes_or_xrs_columns,event_or_flare_candidate_columns,label_columns
results/metrics/aia_resnet18_multifold_error_analysis_labelled_test_predictions.csv,47.642029762268066,,,y_true;y_prob;y_true_error_analysis;prob_error_analysis;y_pred_error_analysis;error_type;sample_label_48h_final;sample_year
results/metrics/aia_alexnet_fold2015_pilot_vs_largecap_comparison.csv,0.000423431396484375,,,experiment_label;test_specificity
results/metrics/aia_resnet18_physics_safe_fold2015_fullnatural_benchmark_fullnatural_physics_safe_val_threshold_grid.csv,0.06184673309326172,,,accuracy;specificity
results/metrics/aia_alexnet_fold2015_largecap_benchmark_largecap_test_predictions.csv,0.3397378921508789,,,y_true;y_prob;y_pred_selected_threshold
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2014_train_samples.csv,4.34843635559082,,,label_48h_final;year
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2015_test_threshold_grid.csv,0.05650615692138672,,,accuracy;specificity
results/metrics/aia_resnet18_multifold_error_analysis_threshold_transfer.csv,0.0013437271118164062,,,test_specificity
results/metrics/aia_resnet18_physics_safe_fold2015_fullnatural_benchmark_fullnatural_physics_safe_test_threshold_grid.csv,0.06121540069580078,,,accuracy;specificity
results/metrics/aia_alexnet_v2_physics_safe_fold2015_largecap_benchmark_largecap_v2_physics_safe_val_predictions.csv,0.6277551651000977,,,y_true;y_prob
results/metrics/canary_aia_cnn_val_samples.csv,0.00920867919921875,,,label_48h_global_old;label_48h_ar_specific;label_48h_final;label_48h;y;year;manifest_label_before_repair
results/metrics/aia_resnet18_physics_safe_multifold_fullnatural_test_2014_test_samples.csv,2.007077217102051,,,label_48h_final;year
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2014_val_threshold_grid.csv,0.06072998046875,,,accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2015_test_predictions.csv,1.252680778503418,,,y_true;y_prob
results/metrics/aia_resnet18_physics_safe_multifold_fullnatural_test_2014_val_threshold_grid.csv,0.06235980987548828,,,accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2013_test_predictions.csv,1.4667024612426758,,,y_true;y_prob
results/metrics/aia_resnet18_cycle_phase_regime_diagnostics_config_fold_summary.csv,0.0025415420532226562,,,test_year;test_specificity
results/metrics/realistic_imbalance_aia_cnn_year_holdout_10to1_val_samples.csv,0.3101825714111328,,,label_48h_global_old;label_48h_ar_specific;label_48h_final;label_48h;y;year;manifest_label_before_repair
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2013_val_threshold_grid.csv,0.058010101318359375,,,accuracy;specificity
results/metrics/aia_resnet18_multifold_error_analysis_confusion_summary.csv,0.00388336181640625,,,test_specificity
results/metrics/aia_resnet18_physics_safe_multifold_fullnatural_test_2014_test_threshold_grid.csv,0.06328964233398438,,,accuracy;specificity
results/metrics/realistic_imbalance_aia_cnn_year_holdout_10to1_train_predictions.csv,0.08693408966064453,,,y_true;y_prob
results/metrics/aia_resnet18_physics_safe_multifold_fullnatural_summary.csv,0.0008783340454101562,,,accuracy;specificity
results/metrics/aia_sharp_goes_fusion_column_audit.csv,0.005475044250488281,,,dtype
results/metrics/aia_alexnet_v2_physics_safe_fold2015_largecap_benchmark_largecap_v2_physics_safe_test_threshold_grid.csv,0.055359840393066406,,,accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2015_train_samples.csv,6.61628532409668,,,label_48h_final;year
results/metrics/aia_resnet18_physics_safe_multifold_fullnatural_test_2013_val_threshold_grid.csv,0.05743122100830078,,,accuracy;specificity
results/metrics/aia_resnet18_multifold_error_analysis_top_false_negatives_selected_config.csv,0.034778594970703125,,,y_true;y_prob;y_true_error_analysis;prob_error_analysis;y_pred_error_analysis;error_type;sample_label_48h_final;sample_year
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2013_test_samples.csv,2.2554702758789062,,,label_48h_final;year
results/metrics/aia_alexnet_fold2015_largecap_benchmark_largecap_history.csv,0.0020275115966796875,,,val_best_specificity
results/metrics/aia_alexnet_fold2015_largecap_benchmark_largecap_val_samples.csv,0.9663639068603516,,,label_48h_final;year
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2013_train_samples.csv,2.4712905883789062,,,label_48h_final;year
results/metrics/aia_resnet18_physics_safe_fold2015_fullnatural_benchmark_fullnatural_train_samples.csv,6.61628532409668,,,label_48h_final;year
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2015_test_samples.csv,1.939584732055664,,,label_48h_final;year
results/metrics/sanity_aia_cnn_year_holdout_train_predictions.csv,0.0217437744140625,,,y_true;y_prob;y_pred
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2014_val_samples.csv,2.243009567260742,,,label_48h_final;year
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2015_val_threshold_grid.csv,0.055670738220214844,,,accuracy;specificity
results/metrics/aia_sharp_goes_fusion_sharp_sequence_availability_summary.csv,0.000522613525390625,,,mean_history_count;median_history_count;rows_meeting_min_history
results/metrics/aia_resnet18_multifold_error_analysis_fold_hardness.csv,0.0006113052368164062,,,mean_specificity
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2014_test_samples.csv,2.007077217102051,,,label_48h_final;year
results/metrics/aia_resnet18_hp_sensitivity_multifold_all_results.csv,0.0036554336547851562,,,test_accuracy;test_specificity
results/metrics/aia_resnet18_cycle_phase_regime_diagnostics_fold_regime_hardness.csv,0.0006742477416992188,,,test_year;mean_specificity
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2013_test_predictions.csv,1.4666404724121094,,,y_true;y_prob
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2014_train_samples.csv,4.34843635559082,,,label_48h_final;year
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2014_test_threshold_grid.csv,0.06198310852050781,,,accuracy;specificity
results/metrics/aia_alexnet_fold2015_largecap_benchmark_largecap_val_threshold_grid.csv,0.05708503723144531,,,accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2015_test_predictions.csv,1.2526607513427734,,,y_true;y_prob
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2015_test_samples.csv,1.939584732055664,,,label_48h_final;year
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2013_val_samples.csv,1.8565998077392578,,,label_48h_final;year
results/metrics/aia_resnet18_physics_safe_multifold_fullnatural_test_2013_val_predictions.csv,1.2090415954589844,,,y_true;y_prob
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2014_test_predictions.csv,1.3119316101074219,,,y_true;y_prob
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2014_val_samples.csv,2.243009567260742,,,label_48h_final;year
results/metrics/aia_resnet18_physics_safe_fold2015_fullnatural_benchmark_fullnatural_physics_safe_test_predictions.csv,1.2526273727416992,,,y_true;y_prob
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2015_val_samples.csv,1.9959888458251953,,,label_48h_final;year
results/metrics/aia_resnet18_physics_safe_multifold_fullnatural_test_2014_val_predictions.csv,1.4720516204833984,,,y_true;y_prob
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2015_val_threshold_grid.csv,0.061977386474609375,,,accuracy;specificity
results/metrics/aia_alexnet_fold2015_largecap_benchmark_largecap_train_samples.csv,1.9386215209960938,,,label_48h_final;year
results/metrics/aia_fold2015_image_baseline_comparison.csv,0.0013570785522460938,,,run_type;accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2013_val_samples.csv,1.8565998077392578,,,label_48h_final;year
results/metrics/aia_resnet18_physics_safe_multifold_fullnatural_test_2013_test_samples.csv,2.2554702758789062,,,label_48h_final;year
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2015_train_samples.csv,6.61628532409668,,,label_48h_final;year
results/metrics/aia_alexnet_fold2015_benchmark_pilot_test_predictions.csv,0.19525527954101562,,,y_true;y_prob;y_pred_selected_threshold
results/metrics/aia_resnet18_physics_safe_multifold_fullnatural_test_2014_test_predictions.csv,1.3111457824707031,,,y_true;y_prob
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2014_test_threshold_grid.csv,0.053780555725097656,,,accuracy;specificity
results/metrics/aia_sharp_goes_fusion_sharp_sequence_availability_per_sample.csv,7.497632026672363,,,year;official_label_48h_final;sharp_history_count_6h;has_min_sharp_history_6h;sharp_history_count_12h;has_min_sharp_history_12h;sharp_history_count_24h;has_min_sharp_history_24h;sharp_history_count_48h;has_min_sharp_history_48h
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2013_test_threshold_grid.csv,0.05737590789794922,,,accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2013_train_samples.csv,2.4712905883789062,,,label_48h_final;year
results/metrics/aia_alexnet_fold2015_benchmark_pilot_val_predictions.csv,0.1952495574951172,,,y_true;y_prob;y_pred_selected_threshold
results/metrics/aia_resnet18_cycle_phase_regime_diagnostics_threshold_transfer_by_regime.csv,0.00047779083251953125,,,test_year
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2015_val_samples.csv,1.9959888458251953,,,label_48h_final;year
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2015_test_predictions.csv,1.2526216506958008,,,y_true;y_prob
results/metrics/aia_alexnet_v2_physics_safe_fold2015_largecap_benchmark_largecap_v2_physics_safe_val_threshold_grid.csv,0.05596446990966797,,,accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2013_val_predictions.csv,1.213383674621582,,,y_true;y_prob
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2014_test_predictions.csv,1.3096857070922852,,,y_true;y_prob
results/metrics/aia_alexnet_fold2015_largecap_benchmark_largecap_val_predictions.csv,0.3457794189453125,,,y_true;y_prob;y_pred_selected_threshold
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2014_test_samples.csv,2.007077217102051,,,label_48h_final;year
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2014_val_samples.csv,2.243009567260742,,,label_48h_final;year
results/metrics/aia_resnet18_hp_sensitivity_lower_lr_test_2014_val_threshold_grid.csv,0.06009101867675781,,,accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2013_test_threshold_grid.csv,0.060257911682128906,,,accuracy;specificity
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2014_val_predictions.csv,1.4734001159667969,,,y_true;y_prob
results/metrics/aia_resnet18_hp_sensitivity_higher_dropout_test_2014_train_samples.csv,4.34843635559082,,,label_48h_final;year
results/metrics/aia_resnet18_multifold_error_analysis_top_false_positives_selected_config.csv,0.03476715087890625,,,y_true;y_prob;y_true_error_analysis;prob_error_analysis;y_pred_error_analysis;error_type;sample_label_48h_final;sample_year
results/metrics/aia_resnet18_hp_sensitivity_reduced_pos_weight_test_2014_test_samples.csv,2.007077217102051,,,label_48h_final;year
